link_id,from_node_id,to_node_id,facility_type,dir_flag,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1000167,1500037,1000029,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.73879821 43.561715469999996, -96.73869821 43.56181547)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767432:1;12;17;24
1000168,1000007,1500038,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767253:1;43
1000169,1500038,1000007,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767253:1;43
1000170,1000007,1500039,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767253:1;4;12;20;23;28;33;39;43
1000171,1500039,1000007,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767253:1;4;12;20;23;28;33;39;43
1000172,1000030,1500040,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71997319 43.551334569999995, -96.71987319 43.55143457)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767440:1;4;12;20;23;28;33;39;43
1000173,1500040,1000030,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71997319 43.551334569999995, -96.71987319 43.55143457)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767440:1;4;12;20;23;28;33;39;43
1000174,1000031,1500041,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.6915997 43.56276458999999, -96.6914997 43.56286459)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767448:1;4;12;20;23;28;33;39;43
1000175,1500041,1000031,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.6915997 43.56276458999999, -96.6914997 43.56286459)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767448:1;4;12;20;23;28;33;39;43
1000176,1000032,1500042,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.66929964 43.551066, -96.66919964 43.551166)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767456:1;4;12;20;23;28;33;39;43
1000177,1500042,1000032,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.66929964 43.551066, -96.66919964 43.551166)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767456:1;4;12;20;23;28;33;39;43
1000178,1000033,1500043,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.65984539 43.541588579999996, -96.65974539 43.54168858)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767459:1;4;12;20;23;28;33;39;43
1000179,1500043,1000033,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.65984539 43.541588579999996, -96.65974539 43.54168858)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767459:1;4;12;20;23;28;33;39;43
1000180,1000035,1500044,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.67149334 43.544187189999995, -96.67139334 43.54428719)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767463:1;4;12;20;23;28;33;39;43
1000181,1500044,1000035,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.67149334 43.544187189999995, -96.67139334 43.54428719)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767463:1;4;12;20;23;28;33;39;43
1000182,1000036,1500045,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.69205065 43.55119858, -96.69195065 43.55129858)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767468:1;4;12;20;23;28;33;39;43
1000183,1500045,1000036,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.69205065 43.55119858, -96.69195065 43.55129858)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767468:1;4;12;20;23;28;33;39;43
1000184,1000037,1500046,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71118667 43.55475885, -96.71108667 43.55485885)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767474:1;4;12;20;23;28;33;39;43
1000185,1500046,1000037,bus,1,1346.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71118667 43.55475885, -96.71108667 43.55485885)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1346.2.767474:1;4;12;20;23;28;33;39;43
1000186,1000003,1500047,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.7213634978653 43.5868366050116, -96.7212634978653 43.5869366050116)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.4211576:1;6;12;19;26;32
1000187,1500047,1000003,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.7213634978653 43.5868366050116, -96.7212634978653 43.5869366050116)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.4211576:1;6;12;19;26;32
1000188,1000007,1500048,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767253:1;32
1000189,1500048,1000007,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767253:1;32
1000190,1000007,1500049,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767253:1;6;12;19;26;32
1000191,1500049,1000007,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767253:1;6;12;19;26;32
1000192,1000038,1500050,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.73131690000001 43.56370251, -96.7312169 43.56380251)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767483:1;6;12;19;26;32
1000193,1500050,1000038,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.73131690000001 43.56370251, -96.7312169 43.56380251)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767483:1;6;12;19;26;32
1000194,1000039,1500051,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71160062 43.60104827, -96.71150062 43.60114827)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767495:1;6;12;19;26;32
1000195,1500051,1000039,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71160062 43.60104827, -96.71150062 43.60114827)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767495:1;6;12;19;26;32
1000196,1000040,1500052,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71167345 43.561399869999995, -96.71157345 43.56149987)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767501:1;6;12;19;26;32
1000197,1500052,1000040,bus,1,1347.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71167345 43.561399869999995, -96.71157345 43.56149987)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1347.2.767501:1;6;12;19;26;32
1000198,1000007,1500053,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767253:1;32
1000199,1500053,1000007,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767253:1;32
1000200,1000007,1500054,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767253:1;7;16;23;27;32
1000201,1500054,1000007,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767253:1;7;16;23;27;32
1000202,1000042,1500055,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.6985501 43.536490459999996, -96.6984501 43.53659046)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767511:1;7;16;23;27;32
1000203,1500055,1000042,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.6985501 43.536490459999996, -96.6984501 43.53659046)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767511:1;7;16;23;27;32
1000204,1000043,1500056,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.67162983 43.52951967, -96.67152983 43.52961967)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767520:1;7;16;23;27;32
1000205,1500056,1000043,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.67162983 43.52951967, -96.67152983 43.52961967)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767520:1;7;16;23;27;32
1000206,1000044,1500057,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.69225064 43.53661820999999, -96.69215064 43.53671821)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767527:1;7;16;23;27;32
1000207,1500057,1000044,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.69225064 43.53661820999999, -96.69215064 43.53671821)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767527:1;7;16;23;27;32
1000208,1000045,1500058,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71245563000001 43.54134919, -96.71235563 43.54144919)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767531:1;7;16;23;27;32
1000209,1500058,1000045,bus,1,1348.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71245563000001 43.54134919, -96.71235563 43.54144919)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1348.2.767531:1;7;16;23;27;32
1000210,1000004,1500059,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.7863288615177 43.5270949842447, -96.7862288615177 43.5271949842447)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.4211579:1;7;13;28;31;38;50;55
1000211,1500059,1000004,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.7863288615177 43.5270949842447, -96.7862288615177 43.5271949842447)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.4211579:1;7;13;28;31;38;50;55
1000212,1000007,1500060,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767253:1;55
1000213,1500060,1000007,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767253:1;55
1000214,1000007,1500061,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767253:1;7;13;28;31;38;50;55
1000215,1500061,1000007,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767253:1;7;13;28;31;38;50;55
1000216,1000012,1500062,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75091225 43.543772309999994, -96.75081225 43.54387231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767285:1;7;13;28;31;38;50;55
1000217,1500062,1000012,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75091225 43.543772309999994, -96.75081225 43.54387231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767285:1;7;13;28;31;38;50;55
1000218,1000046,1500063,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75107964 43.5439212, -96.75097964 43.5440212)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767536:1;7;13;28;31;38;50;55
1000219,1500063,1000046,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75107964 43.5439212, -96.75097964 43.5440212)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767536:1;7;13;28;31;38;50;55
1000220,1000047,1500064,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.77475687 43.54397839, -96.77465687 43.54407839)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767542:1;7;13;28;31;38;50;55
1000221,1500064,1000047,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.77475687 43.54397839, -96.77465687 43.54407839)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767542:1;7;13;28;31;38;50;55
1000222,1000048,1500065,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.7915873 43.537095019999995, -96.7914873 43.53719502)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767557:1;7;13;28;31;38;50;55
1000223,1500065,1000048,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.7915873 43.537095019999995, -96.7914873 43.53719502)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767557:1;7;13;28;31;38;50;55
1000224,1000049,1500066,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.79089022000001 43.527855689999996, -96.79079022 43.52795569)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767569:1;7;13;28;31;38;50;55
1000225,1500066,1000049,bus,1,1349.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.79089022000001 43.527855689999996, -96.79079022 43.52795569)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1349.2.767569:1;7;13;28;31;38;50;55
1000226,1000005,1500067,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.7909195876765 43.5074285179269, -96.7908195876765 43.5075285179269)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.4211583:1;8;15;25;28;34
1000227,1500067,1000005,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.7909195876765 43.5074285179269, -96.7908195876765 43.5075285179269)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.4211583:1;8;15;25;28;34
1000228,1000006,1500068,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.78606082979141 43.527071309198895, -96.7859608297914 43.5271713091989)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.4211586:1;8;15;25;28;34
1000229,1500068,1000006,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.78606082979141 43.527071309198895, -96.7859608297914 43.5271713091989)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.4211586:1;8;15;25;28;34
1000230,1000009,1500069,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767270:1;34
1000231,1500069,1000009,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767270:1;34
1000232,1000009,1500070,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767270:1;8;15;25;28;34
1000233,1500070,1000009,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767270:1;8;15;25;28;34
1000234,1000050,1500071,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.81083709 43.51443183, -96.81073709 43.51453183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767589:1;8;15;25;28;34
1000235,1500071,1000050,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.81083709 43.51443183, -96.81073709 43.51453183)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767589:1;8;15;25;28;34
1000236,1000051,1500072,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.78631348 43.51429405, -96.78621348 43.51439405)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767599:1;8;15;25;28;34
1000237,1500072,1000051,bus,1,1350.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.78631348 43.51429405, -96.78621348 43.51439405)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1350.2.767599:1;8;15;25;28;34
1000238,1000007,1500073,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767253:1;46
1000239,1500073,1000007,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767253:1;46
1000240,1000007,1500074,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767253:1;7;14;19;24;31;35;41;46
1000241,1500074,1000007,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767253:1;7;14;19;24;31;35;41;46
1000242,1000012,1500075,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75091225 43.543772309999994, -96.75081225 43.54387231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767285:1;7;14;19;24;31;35;41;46
1000243,1500075,1000012,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75091225 43.543772309999994, -96.75081225 43.54387231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767285:1;7;14;19;24;31;35;41;46
1000244,1000046,1500076,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75107964 43.5439212, -96.75097964 43.5440212)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767536:1;7;14;19;24;31;35;41;46
1000245,1500076,1000046,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75107964 43.5439212, -96.75097964 43.5440212)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767536:1;7;14;19;24;31;35;41;46
1000246,1000053,1500077,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.76068267000001 43.55835799, -96.76058267 43.55845799)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767611:1;7;14;19;24;31;35;41;46
1000247,1500077,1000053,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.76068267000001 43.55835799, -96.76058267 43.55845799)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767611:1;7;14;19;24;31;35;41;46
1000248,1000054,1500078,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.78021257 43.57293985, -96.78011257 43.57303985)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767615:1;7;14;19;24;31;35;41;46
1000249,1500078,1000054,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.78021257 43.57293985, -96.78011257 43.57303985)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767615:1;7;14;19;24;31;35;41;46
1000250,1000055,1500079,bus,1,1351.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.7809518804779 43.5682772668864, -96.7808518804779 43.5683772668864)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1351.2.767623:1;7;14;19;24;31;35;41;46
